projectDescriptionID,releaseID,releaseTime,commonName,markedRun,markedFishOrigin,sourceOfFishSite,releaseSite,releaseSubSite,nReleased,testDays,appliedMarkType,appliedMarkColor,appliedMarkPosition,appliedMarkCode,IncludeInAnalysis
2,703,2018-01-30T09:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,972,7,Elastomer,Red,Nose,,Yes
2,705,2018-02-01T10:28:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,449,5,Elastomer,Blue,Nose,,Yes
2,706,2018-02-06T09:05:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,908,9,Elastomer,Orange,Nose,,Yes
2,707,2018-02-07T09:28:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,502,5,Elastomer,Red,Nose,,Yes
2,708,2018-02-13T09:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1029,5,Elastomer,Blue,Nose,,Yes
2,709,2018-02-14T10:35:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1014,7,Elastomer,Red,Nose,,Yes
2,710,2018-02-20T11:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,497,5,Elastomer,Blue,Nose,,Yes
2,711,2018-02-27T09:47:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,695,7,Elastomer,Pink,Nose,,Yes
2,712,2018-02-28T09:45:00Z,Chinook salmon,Fall,Mixed,Eye Riffle,Eye riffle_release site,Below Weir Riffle,582,5,Elastomer,Orange,Nose,,Yes
2,713,2018-03-05T10:05:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,628,5,Elastomer,Orange,Nose,,Yes
2,714,2018-03-07T09:03:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,603,8,Elastomer,Blue,Nose,,Yes
2,715,2018-03-13T09:50:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,248,8,Elastomer,Orange,Nose,,Yes
2,716,2018-03-14T09:48:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,411,7,Elastomer,Blue,Nose,,Yes
2,717,2018-03-20T13:20:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,503,7,Elastomer,Orange,Nose,,Yes
2,718,2018-03-21T10:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,445,7,Elastomer,Blue,Nose,,Yes
2,719,2018-03-27T11:20:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,198,7,Elastomer,Orange,Nose,,Yes
2,720,2018-03-29T10:47:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,169,7,Elastomer,Blue,Nose,,Yes
2,721,2018-01-31T09:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,206,7,Elastomer,White,Nose,,Yes
2,722,2018-02-01T13:55:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,524,4,Elastomer,Pink,Nose,,Yes
2,723,2018-02-13T13:55:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,603,7,Elastomer,Pink,Nose,,Yes
2,724,2018-02-14T14:07:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,595,7,Elastomer,Green,Nose,,Yes
2,725,2018-02-15T12:08:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,119,14,Elastomer,White,Nose,,Yes
2,726,2018-02-20T15:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,595,7,Elastomer,Pink,Nose,,Yes
2,727,2018-02-23T12:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,416,4,Elastomer,White,Nose,,Yes
2,728,2018-02-27T12:45:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,608,7,Elastomer,Blue,Nose,,Yes
2,729,2018-02-28T10:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,651,7,Elastomer,White,Nose,,Yes
2,730,2018-03-01T13:25:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,963,3,Elastomer,Green,Nose,,Yes
2,731,2018-03-06T12:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,1014,7,Elastomer,Red,Nose,,Yes
2,732,2018-03-07T12:27:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,901,7,Elastomer,Green,Nose,,Yes
2,733,2018-03-08T11:40:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,243,7,Elastomer,White,Nose,,Yes
2,734,2018-03-13T13:55:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,118,7,Elastomer,Red,Nose,,Yes
2,735,2018-03-14T13:10:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,231,7,Elastomer,Green,Nose,,Yes
2,736,2018-03-15T10:05:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,272,12,Elastomer,White,Nose,,Yes
2,737,2018-03-20T11:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,1027,7,Elastomer,Red,Nose,,Yes
2,738,2018-03-21T09:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,222,7,Elastomer,Green,Nose,,Yes
2,739,2018-03-27T14:45:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,507,7,Elastomer,Red,Nose,,Yes
2,740,2018-04-25T11:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,28,7,Elastomer,Orange,Nose,,Yes
2,741,2018-05-08T11:39:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,73,7,Elastomer,Orange,Nose,,Yes
2,742,2017-05-04T12:46:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,2063,7,Elastomer,Yellow,Nose,,No
2,743,2017-05-04T12:50:00Z,Chinook salmon,Fall,Natural,Gateway Riffle,Herringer_release site,Herringer release_ RL & RR,2497,7,Elastomer,Orange,Nose,,No
2,744,2018-02-23T11:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,509,5,Elastomer,Orange,Nose,,Yes
2,745,2019-01-03T09:13:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,312,6,Elastomer,Orange,Nose,,Yes
2,746,2019-01-05T10:55:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,188,5,Elastomer,Blue,Nose,,Yes
2,747,2019-01-08T12:55:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,398,4,Elastomer,Yellow,Nose,,Yes
2,748,2019-01-09T09:03:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,199,3,Elastomer,Orange,Nose,,Yes
2,749,2019-01-10T09:48:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,144,8,Elastomer,Blue,Nose,,Yes
2,750,2019-01-12T10:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,609,4,Elastomer,Yellow,Nose,,Yes
2,751,2019-01-17T10:53:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,498,3,Elastomer,Blue,Nose,,Yes
2,752,2019-01-19T12:10:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,,1014,6,Elastomer,Yellow,Nose,,Yes
2,753,2019-01-23T12:45:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,999,6,Elastomer,Orange,Nose,,Yes
2,754,2019-01-24T12:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1067,5,Elastomer,Blue,Nose,,Yes
2,755,2019-01-26T12:25:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,999,3,Elastomer,Yellow,Nose,,Yes
2,756,2019-01-29T13:10:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,988,9,Elastomer,Orange,Nose,,Yes
2,757,2019-02-01T12:55:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,992,5,Elastomer,Blue,Nose,,Yes
2,758,2019-02-02T09:48:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1006,5,Elastomer,Yellow,Nose,,Yes
2,759,2019-02-06T12:45:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1019,3,Elastomer,Orange,Nose,,Yes
2,760,2019-02-07T08:20:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,998,5,Elastomer,Blue,Nose,,Yes
2,761,2019-02-08T12:15:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,866,7,Elastomer,Yellow,Nose,,Yes
2,762,2019-02-09T09:40:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,695,5,Elastomer,Orange,Nose,,Yes
2,763,2019-02-15T09:35:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,992,5,Elastomer,Yellow,Nose,,Yes
2,764,2019-02-16T08:15:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,877,5,Elastomer,Orange,Nose,,Yes
2,765,2019-02-20T09:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,650,5,Elastomer,Blue,Nose,,Yes
2,766,2019-02-21T09:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1018,4,Elastomer,Yellow,Nose,,Yes
2,767,2019-02-22T08:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,483,4,Elastomer,Orange,Nose,,Yes
2,768,2019-01-08T09:40:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,473,3,Elastomer,White,Nose,,Yes
2,769,2019-01-09T09:40:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,187,3,Elastomer,Green,Nose,,Yes
2,770,2019-01-10T09:40:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,299,6,Elastomer,Red,Nose,,Yes
2,771,2019-01-12T08:35:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,703,3,Elastomer,White,Nose,,Yes
2,772,2019-01-15T09:35:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,694,5,Elastomer,Green,Nose,,Yes
2,773,2019-01-17T14:10:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,484,5,Elastomer,Red,Nose,,Yes
2,774,2019-01-19T09:18:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,997,3,Elastomer,White,Nose,,Yes
2,775,2019-01-23T08:44:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,986,5,Elastomer,Green,Nose,,Yes
2,776,2019-01-24T12:44:00Z,Chinook salmon,Fall,Hatchery,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,1032,5,Elastomer,Red,Nose,,Yes
2,777,2019-01-25T09:20:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,1000,5,Elastomer,White,Nose,,Yes
2,778,2019-01-29T10:04:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,1015,8,Elastomer,Green,Nose,,Yes
2,779,2019-02-01T10:08:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,1005,5,Elastomer,Red,Nose,,Yes
2,780,2019-02-02T12:30:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,995,6,Elastomer,White,Nose,,Yes
2,781,2019-02-06T08:41:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,981,4,Elastomer,Green,Nose,,Yes
2,782,2019-02-07T08:41:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,1000,5,Elastomer,Red,Nose,,Yes
2,783,2019-02-08T08:15:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,1049,7,Elastomer,White,Nose,,Yes
2,784,2019-02-09T12:35:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,808,5,Elastomer,Green,Nose,,Yes
2,785,2019-02-14T11:16:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,799,7,Elastomer,Red,Nose,,Yes
2,786,2019-02-15T12:02:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,997,7,Elastomer,White,Nose,,Yes
2,787,2019-02-16T12:02:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,811,5,Elastomer,Green,Nose,,Yes
2,788,2019-02-20T11:00:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,1000,5,Elastomer,Red,Nose,,Yes
2,789,2019-02-21T11:20:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,996,6,Elastomer,White,Nose,,Yes
2,790,2019-02-22T09:45:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Herringer_release site,Herringer release_ RL & RR,709,5,Elastomer,Green,Nose,,Yes
2,791,2019-02-28T12:01:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,996,3,Elastomer,Red,Nose,,No
2,792,2019-03-01T12:01:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,770,2,Elastomer,White,Nose,,No
2,793,2019-02-28T08:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1043,3,Elastomer,Blue,Nose,,No
2,794,2019-03-01T12:00:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,762,7,Elastomer,Yellow,Nose,,No
2,795,2019-03-02T09:46:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,474,7,Elastomer,Green,Nose,,No
2,796,2019-03-21T09:46:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,157,7,Elastomer,Orange,Nose,,No
2,797,2020-01-15T11:22:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,214,7,Elastomer,White,Nose,,Yes
2,798,2020-01-17T11:40:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,258,7,Elastomer,Green,Nose,,Yes
2,799,2020-01-20T10:19:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,186,7,Elastomer,Red,Nose,,Yes
2,800,2020-01-22T11:35:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,148,7,Elastomer,White,Nose,,Yes
2,801,2020-01-29T09:25:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,420,5,Elastomer,Green,Nose,,Yes
2,802,2020-01-31T09:50:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,222,7,Elastomer,Red,Nose,,Yes
2,803,2020-02-07T12:26:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,1890,7,Elastomer,Red,Nose,,Yes
2,804,2020-02-13T10:08:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,1156,7,Elastomer,Green,Nose,,Yes
2,805,2020-02-14T09:25:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,1137,7,Elastomer,Red,Nose,,Yes
2,806,2020-02-20T11:07:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,997,7,Elastomer,Green,Nose,,Yes
2,807,2020-02-18T09:08:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,997,7,Elastomer,White,Nose,,Yes
2,808,2020-02-22T08:30:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,486,7,Elastomer,Red,Nose,,Yes
2,809,2020-02-25T12:25:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,989,8,Elastomer,White,Nose,,Yes
2,810,2020-02-27T08:30:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,994,7,Elastomer,Green,Nose,,Yes
2,811,2020-02-29T09:00:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,756,11,Elastomer,Red,Nose,,Yes
2,812,2020-03-03T13:00:00Z,Chinook salmon,Fall,Natural,Herringer Riffle,Herringer_release site,Herringer release_ RL & RR,731,10,Elastomer,White,Nose,,Yes
2,813,2020-01-24T10:35:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,581,7,Elastomer,Blue,Nose,,Yes
2,814,2020-01-25T08:40:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,141,7,Elastomer,Yellow,Nose,,Yes
2,815,2020-01-28T12:24:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,339,7,Elastomer,Orange,Nose,,Yes
2,816,2020-01-30T12:35:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,374,7,Elastomer,Blue,Nose,,Yes
2,817,2020-01-31T13:18:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1194,7,Elastomer,Yellow,Nose,,Yes
2,818,2020-02-06T10:05:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1772,8,Elastomer,Yellow,Nose,,Yes
2,819,2020-02-12T12:16:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1691,7,Elastomer,Blue,Nose,,Yes
2,820,2020-02-13T13:14:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1662,7,Elastomer,Yellow,Nose,,Yes
2,821,2020-02-19T11:27:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,993,7,Elastomer,Orange,Nose,,Yes
2,822,2020-02-21T12:50:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,993,7,Elastomer,Yellow,Nose,,Yes
2,823,2020-02-26T11:10:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,998,7,Elastomer,Orange,Nose,,Yes
2,824,2020-02-28T09:40:00Z,Chinook salmon,Fall,Natural,Eye Riffle,Eye riffle_release site,Below Weir Riffle,1000,7,Elastomer,Yellow,Nose,,Yes
